idClass,idStudent,score
15,350,4.53
169,350,7.55
123,350,5.49
183,351,8.07
64,351,3.93
15,351,6.2
169,351,9.9
123,351,6.92
183,352,6.41
64,352,2.18
15,352,8.72
169,352,2.63
123,352,5.05
183,353,8.99
64,353,9.44
15,353,5.48
169,353,8.8
123,353,1.27
183,354,2.51
64,354,4.01
15,354,2.1
169,354,3.0
123,354,8.37
183,355,2.4
64,355,7.67
15,355,0.88
169,355,5.05
123,355,8.08
183,356,4.69
64,356,4.68
15,356,9.93
169,356,5.1
123,356,6.55
183,357,5.36
64,357,1.36
15,357,9.33
169,357,8.25
123,357,1.77
183,358,8.11
64,358,7.34
15,358,1.25
169,358,0.51
123,358,0.64
183,359,0.09
64,359,3.82
15,359,6.12
169,359,1.95
123,359,3.84
183,360,9.39
64,360,5.37
15,360,5.74
169,360,7.39
123,360,8.12
183,361,2.18
15,361,5.94
169,361,7.0
123,361,8.17
162,361,6.43
183,362,1.97
15,362,4.12
169,362,5.34
123,362,5.78
162,362,1.52
183,363,5.55
15,363,1.76
169,363,0.92
123,363,5.84
162,363,4.65
183,364,6.22
15,364,2.07
169,364,7.17
123,364,3.26
162,364,8.33
183,365,4.91
15,365,6.91
169,365,8.07
123,365,3.9
162,365,5.64
183,366,0.11
15,366,1.47
169,366,1.75
123,366,8.58
162,366,1.32
183,367,8.21
15,367,6.26
169,367,5.07
123,367,8.81
162,367,1.04
183,368,0.31
15,368,8.89
169,368,3.9
123,368,8.52
162,368,7.49
183,369,6.36
15,369,8.69
169,369,1.95
123,369,1.82
162,369,9.04
183,370,1.39
15,370,1.41
169,370,3.99
123,370,5.75
162,370,3.89
183,371,5.43
15,371,2.81
169,371,0.24
123,371,1.09
162,371,9.81
183,372,8.59
15,372,3.96
169,372,5.7
123,372,4.65
162,372,0.87
183,373,0.17
15,373,3.09
169,373,5.94
123,373,5.09
162,373,8.92
183,374,5.78
15,374,0.93
169,374,4.07
123,374,0.73
162,374,0.24
183,375,7.95
15,375,6.14
169,375,6.38
123,375,9.41
162,375,5.53
183,376,9.49
15,376,2.63
169,376,2.83
123,376,3.99
162,376,6.79
183,377,9.03
15,377,1.5
169,377,6.19
123,377,0.66
162,377,1.96
183,378,1.47
15,378,1.33
169,378,7.65
123,378,4.45
162,378,4.35
183,379,2.2
15,379,8.65
169,379,3.08
123,379,7.57
162,379,3.63
183,380,1.6
15,380,8.87
169,380,3.05
123,380,7.45
162,380,3.01
183,381,7.36
15,381,5.89
169,381,6.21
123,381,2.79
162,381,5.51
183,382,6.11
15,382,6.7
169,382,6.92
123,382,4.86
162,382,6.08
183,383,8.57
15,383,1.03
169,383,3.3
123,383,2.74
162,383,4.83
183,384,4.81
15,384,8.68
169,384,0.39
123,384,0.14
162,384,0.99
183,385,0.82
15,385,6.3
169,385,6.04
123,385,2.26
162,385,4.68
183,386,5.58
15,386,8.06
169,386,2.23
123,386,5.25
162,386,0.35
183,387,5.3
15,387,1.08
169,387,4.99
123,387,4.91
162,387,2.79
183,388,3.5
15,388,9.51
169,388,4.03
123,388,4.25
162,388,8.14
183,389,1.22
15,389,4.3
169,389,0.23
123,389,7.88
162,389,0.97
183,390,7.44
15,390,3.78
169,390,3.83
123,390,3.11
162,390,6.17
183,391,4.77
15,391,2.99
169,391,4.12
123,391,1.47
162,391,0.29
183,392,5.05
15,392,9.36
169,392,0.39
123,392,4.09
162,392,9.83
183,393,6.29
15,393,5.07
169,393,6.28
123,393,6.07
162,393,3.07
183,394,1.06
15,394,0.63
169,394,5.56
123,394,9.31
162,394,6.61
183,395,1.05
15,395,4.08
169,395,3.46
123,395,0.07
162,395,7.11
183,396,2.56
15,396,9.09
169,396,5.32
123,396,5.72
162,396,0.13
183,397,4.67
15,397,8.96
169,397,6.66
123,397,9.09
162,397,5.64
183,398,6.82
15,398,0.59
169,398,4.98
123,398,1.24
162,398,2.53
183,399,4.75
15,399,5.75
169,399,4.44
123,399,3.34
162,399,6.84
183,400,1.85
15,400,3.09
169,400,8.78
123,400,3.55
162,400,8.91
183,401,9.91
15,401,2.08
169,401,9.96
123,401,3.71
162,401,4.29
183,402,1.74
15,402,8.54
169,402,7.47
123,402,8.4
162,402,7.06
183,403,6.92
15,403,6.93
169,403,5.43
123,403,10.0
162,403,2.94
183,404,8.14
15,404,8.34
169,404,0.89
123,404,2.21
162,404,1.05
183,405,2.17
15,405,5.43
169,405,9.29
123,405,2.86
162,405,1.17
183,406,2.23
15,406,0.81
169,406,5.12
123,406,2.56
162,406,0.46
183,407,9.22
15,407,1.86
169,407,0.95
123,407,7.76
162,407,6.96
183,408,4.82
15,408,2.9
169,408,9.38
123,408,6.55
162,408,8.53
183,409,4.49
15,409,0.24
169,409,1.07
123,409,5.86
162,409,7.34
183,410,2.25
15,410,7.8
169,410,0.09
123,410,9.58
162,410,1.13
183,411,5.01
15,411,5.08
169,411,9.78
123,411,9.84
162,411,5.67
183,412,3.95
15,412,2.47
169,412,6.09
123,412,2.84
162,412,9.18
183,413,0.4
15,413,9.43
169,413,5.38
123,413,7.78
162,413,9.13
183,414,4.29
15,414,4.24
169,414,5.34
123,414,9.46
162,414,4.41
183,415,9.61
15,415,7.99
169,415,0.3
123,415,6.99
162,415,4.96
183,416,7.12
15,416,7.19
169,416,1.62
123,416,8.43
162,416,2.5
183,417,1.17
15,417,6.24
169,417,3.22
123,417,6.17
162,417,0.46
183,418,8.39
15,418,8.08
169,418,9.5
123,418,1.26
162,418,0.66
183,419,0.83
15,419,6.31
169,419,8.84
123,419,0.87
162,419,3.31
183,420,1.58
15,420,9.28
169,420,5.78
123,420,6.9
162,420,8.8
183,421,9.6
15,421,5.18
169,421,6.09
123,421,8.42
162,421,0.7
183,422,9.63
15,422,9.75
169,422,1.07
123,422,5.46
162,422,8.34
183,423,7.71
15,423,8.46
169,423,4.98
123,423,1.99
162,423,5.26
183,424,8.52
15,424,3.88
169,424,3.7
123,424,5.26
162,424,2.76
183,425,2.9
15,425,1.84
169,425,9.75
123,425,2.83
162,425,4.15
183,426,0.17
15,426,3.46
169,426,4.46
123,426,2.48
162,426,2.66
183,427,3.75
15,427,8.09
169,427,5.59
123,427,0.35
162,427,0.78
183,428,6.56
15,428,5.69
169,428,7.2
123,428,1.52
162,428,0.81
183,429,4.16
15,429,7.08
169,429,4.08
123,429,4.05
162,429,1.59
183,430,4.67
15,430,7.63
169,430,4.01
123,430,0.05
162,430,9.21
183,431,6.65
15,431,9.98
169,431,9.83
123,431,3.67
162,431,5.89
183,432,7.79
15,432,8.47
169,432,5.04
123,432,4.01
162,432,8.7
183,433,0.15
15,433,6.35
169,433,5.18
123,433,5.92
162,433,3.99
183,434,9.22
15,434,3.24
169,434,2.36
123,434,2.41
162,434,3.22
183,435,6.82
15,435,5.83
169,435,3.21
123,435,5.14
162,435,4.33
183,436,2.88
15,436,4.52
169,436,9.22
123,436,3.44
162,436,4.31
183,437,7.59
15,437,4.18
169,437,4.35
123,437,0.04
162,437,3.4
183,438,4.8
15,438,2.45
169,438,9.84
123,438,5.94
162,438,8.35
183,439,7.56
15,439,9.55
169,439,2.7
123,439,9.87
162,439,4.95
183,440,4.84
15,440,9.37
169,440,9.32
123,440,6.13
162,440,1.92
15,441,6.46
169,441,5.86
123,441,1.24
162,441,8.94
189,441,0.98
15,442,5.32
169,442,3.4
123,442,0.87
162,442,1.95
189,442,4.4
15,443,7.43
169,443,3.87
123,443,5.67
162,443,6.99
189,443,9.97
15,444,9.03
169,444,0.54
123,444,9.53
162,444,6.33
189,444,2.01
15,445,4.54
169,445,8.79
123,445,5.52
162,445,7.15
189,445,9.77
15,446,3.38
169,446,5.79
123,446,4.67
162,446,1.76
189,446,8.87
15,447,9.94
169,447,1.05
123,447,2.89
162,447,2.78
189,447,8.39
15,448,4.4
169,448,7.02
123,448,2.87
162,448,4.18
189,448,5.54
15,449,5.96
169,449,1.25
123,449,0.8
162,449,5.54
189,449,2.55
15,450,3.07
169,450,0.27
123,450,9.32
162,450,7.55
189,450,0.83
15,451,6.39
169,451,2.94
123,451,8.96
162,451,6.39
189,451,5.73
15,452,5.22
169,452,3.64
123,452,9.4
162,452,0.78
189,452,1.72
15,453,3.22
169,453,4.82
123,453,6.54
162,453,8.76
189,453,9.22
15,454,2.05
169,454,5.39
123,454,5.09
162,454,6.96
189,454,3.86
15,455,0.89
169,455,0.61
123,455,4.98
162,455,1.88
189,455,5.05
15,456,2.78
169,456,6.77
123,456,2.33
162,456,1.06
189,456,7.0
15,457,5.68
169,457,8.01
123,457,3.69
162,457,9.64
189,457,3.03
15,458,8.26
169,458,4.98
123,458,4.78
162,458,9.83
189,458,6.46
15,459,1.2
169,459,2.67
123,459,4.9
162,459,1.65
189,459,9.85
15,460,7.01
169,460,2.16
123,460,3.23
162,460,8.49
189,460,1.36
15,461,2.59
169,461,5.65
123,461,6.8
162,461,5.36
189,461,0.28
15,462,9.45
169,462,9.93
123,462,7.13
162,462,8.57
189,462,1.5
15,463,2.45
169,463,4.74
123,463,9.26
162,463,3.22
189,463,2.16
15,464,0.99
169,464,7.31
123,464,5.94
162,464,7.46
189,464,8.85
15,465,0.58
169,465,3.26
123,465,6.68
162,465,4.33
189,465,4.74
15,466,8.93
169,466,4.72
123,466,6.56
162,466,8.82
189,466,1.83
15,467,7.97
169,467,3.4
123,467,2.02
162,467,1.69
189,467,1.32
15,468,8.1
169,468,3.78
123,468,0.65
162,468,2.34
189,468,4.99
15,469,5.68
169,469,3.8
123,469,5.64
162,469,1.28
189,469,1.2
15,470,4.45
169,470,4.3
123,470,9.59
162,470,3.54
189,470,3.79
15,471,5.4
169,471,1.34
123,471,8.61
162,471,7.34
189,471,9.0
15,472,7.78
169,472,1.32
123,472,3.46
162,472,8.46
189,472,3.91
15,473,7.15
169,473,2.82
123,473,4.52
162,473,0.94
189,473,0.97
15,474,0.83
169,474,5.77
123,474,9.47
162,474,7.18
189,474,0.8
15,475,8.93
169,475,9.7
123,475,2.35
162,475,5.96
189,475,9.97
15,476,4.96
169,476,9.7
123,476,0.66
162,476,3.65
189,476,6.21
15,477,3.32
169,477,8.25
123,477,5.46
162,477,0.91
189,477,3.47
15,478,8.74
169,478,0.24
123,478,2.81
162,478,6.69
189,478,9.89
15,479,2.93
169,479,1.95
123,479,1.86
162,479,7.69
189,479,4.24
15,480,4.16
169,480,1.03
123,480,4.05
162,480,2.19
189,480,2.12
15,481,3.39
169,481,8.6
123,481,5.26
162,481,6.1
189,481,6.0
15,482,9.12
169,482,5.78
123,482,1.53
162,482,3.7
189,482,3.35
15,483,3.31
169,483,3.69
123,483,2.73
162,483,8.19
189,483,6.92
15,484,4.58
169,484,7.66
123,484,0.68
162,484,6.58
189,484,9.02
15,485,4.25
169,485,8.52
123,485,7.76
162,485,0.15
189,485,5.03
15,486,2.92
169,486,7.71
123,486,2.24
162,486,4.56
189,486,6.61
15,487,6.98
169,487,4.85
123,487,6.3
162,487,3.81
189,487,4.63
15,488,5.69
169,488,9.58
123,488,7.66
162,488,7.03
189,488,2.5
15,489,8.05
169,489,3.9
123,489,8.97
162,489,3.19
189,489,4.55
15,490,8.79
169,490,2.32
123,490,0.39
162,490,2.92
189,490,6.12
15,491,5.6
169,491,1.72
123,491,8.08
162,491,7.23
189,491,0.75
15,492,2.82
169,492,2.84
123,492,6.29
162,492,8.1
189,492,8.08
15,493,6.25
169,493,5.06
123,493,9.04
162,493,5.61
189,493,5.3
15,494,3.86
169,494,8.86
123,494,6.28
162,494,6.41
189,494,5.25
15,495,3.19
169,495,1.62
123,495,0.1
162,495,6.66
189,495,9.13
15,496,1.32
169,496,4.66
123,496,8.41
162,496,2.49
189,496,2.82
15,497,9.86
169,497,8.99
123,497,9.8
162,497,7.88
189,497,6.44
15,498,2.53
169,498,4.59
123,498,5.74
162,498,7.35
189,498,0.92
15,499,8.85
169,499,0.69
123,499,5.5
162,499,7.57
189,499,0.35
15,500,5.46
169,500,8.3
123,500,3.46
162,500,0.61
189,500,0.97
15,501,6.76
169,501,9.51
123,501,0.28
162,501,7.76
189,501,0.96
15,502,7.06
169,502,4.75
123,502,6.32
162,502,5.89
189,502,5.32
15,503,7.26
169,503,4.0
123,503,4.0
162,503,2.87
189,503,3.94
15,504,0.58
169,504,3.36
123,504,0.51
162,504,6.93
189,504,3.57
15,505,9.89
169,505,1.46
123,505,0.34
162,505,8.97
189,505,4.51
15,506,6.19
169,506,6.2
123,506,3.87
162,506,6.61
189,506,5.29
15,507,4.53
169,507,1.86
123,507,1.48
162,507,3.46
189,507,0.69
15,508,9.22
169,508,1.84
123,508,4.3
162,508,8.44
189,508,5.32
15,509,0.21
169,509,2.24
123,509,5.18
162,509,2.36
189,509,7.78
15,510,5.77
169,510,3.48
123,510,1.93
162,510,3.52
189,510,9.36
15,511,3.44
169,511,4.14
123,511,1.56
162,511,1.45
189,511,6.51
15,512,8.25
169,512,5.87
123,512,7.26
162,512,6.43
189,512,2.36
15,513,0.68
169,513,0.09
123,513,5.88
162,513,9.54
189,513,9.3
15,514,8.94
169,514,4.09
123,514,1.4
162,514,9.15
189,514,1.74
15,515,2.32
169,515,3.09
123,515,5.5
162,515,7.34
189,515,1.06
15,516,6.29
169,516,9.16
123,516,4.97
162,516,7.27
189,516,4.17
15,517,0.7
169,517,3.97
123,517,1.88
162,517,5.26
189,517,1.43
15,518,1.04
169,518,5.82
123,518,0.83
162,518,1.2
189,518,3.1
15,519,7.57
169,519,5.72
123,519,2.65
162,519,1.03
189,519,1.77
15,520,5.77
169,520,0.01
123,520,7.14
162,520,9.32
189,520,8.92
15,521,9.64
169,521,4.84
123,521,3.2
162,521,1.75
189,521,6.02
15,522,3.24
169,522,4.56
123,522,7.53
162,522,9.31
189,522,8.1
15,523,1.4
169,523,1.67
123,523,5.65
162,523,9.98
189,523,8.58
15,524,5.49
169,524,5.0
123,524,7.45
162,524,0.79
189,524,1.01
15,525,7.94
169,525,7.02
123,525,1.62
162,525,1.54
189,525,2.71
15,526,9.94
169,526,9.11
123,526,5.68
162,526,0.51
189,526,4.65
15,527,3.31
169,527,1.92
123,527,9.54
162,527,9.25
189,527,1.44
15,528,5.01
169,528,9.25
123,528,9.3
162,528,6.66
189,528,3.75
15,529,2.4
169,529,8.64
123,529,8.85
162,529,0.14
189,529,6.26
15,530,0.31
169,530,2.07
123,530,8.39
162,530,6.11
189,530,1.39
15,531,0.7
169,531,2.47
123,531,8.3
162,531,7.15
189,531,1.72
15,532,0.84
169,532,5.25
123,532,7.41
162,532,8.17
189,532,0.26
15,533,2.8
169,533,6.64
123,533,3.72
162,533,1.03
189,533,0.35
15,534,5.27
169,534,7.53
123,534,2.86
162,534,9.84
189,534,2.02
15,535,7.94
169,535,0.21
123,535,6.75
162,535,4.72
189,535,7.17
15,536,6.53
169,536,4.06
123,536,8.29
162,536,9.38
189,536,2.2
15,537,0.21
169,537,3.4
123,537,2.01
162,537,3.36
189,537,2.82
15,538,8.28
169,538,9.31
123,538,2.95
162,538,3.27
189,538,3.83
15,539,1.1
169,539,7.45
123,539,8.6
162,539,6.74
189,539,6.96
15,540,7.39
169,540,9.18
123,540,8.11
162,540,7.18
189,540,4.25
15,541,4.06
169,541,0.19
123,541,2.25
162,541,1.96
189,541,4.42
15,542,9.01
169,542,5.35
123,542,4.27
162,542,6.17
189,542,8.49
15,543,8.92
169,543,8.99
123,543,3.46
162,543,1.7
189,543,5.27
15,544,3.88
169,544,0.36
123,544,6.3
162,544,0.13
189,544,3.89
15,545,3.72
169,545,7.99
123,545,2.38
162,545,8.1
189,545,8.07
15,546,6.08
169,546,6.02
123,546,2.16
162,546,9.91
189,546,1.12
15,547,1.78
169,547,1.85
123,547,1.44
162,547,4.17
189,547,6.27
15,548,0.63
169,548,4.17
123,548,3.65
162,548,4.84
189,548,6.44
15,549,9.32
169,549,8.56
123,549,0.9
162,549,8.74
189,549,4.31
15,550,2.93
169,550,1.09
123,550,5.54
162,550,1.35
189,550,1.78
15,551,3.94
169,551,1.88
123,551,9.03
162,551,9.12
189,551,1.05
15,552,5.8
169,552,2.79
123,552,8.8
162,552,0.9
189,552,0.5
15,553,8.2
169,553,8.72
123,553,3.97
162,553,2.66
189,553,8.54
15,554,1.3
169,554,4.3
123,554,6.86
162,554,7.71
189,554,8.8
15,555,9.39
169,555,7.66
123,555,3.17
162,555,8.63
189,555,9.47
15,556,3.18
169,556,7.21
123,556,1.83
162,556,9.72
189,556,0.8
15,557,5.82
169,557,9.7
123,557,9.63
162,557,0.16
189,557,0.38
15,558,7.29
169,558,4.94
123,558,4.3
162,558,5.06
189,558,5.39
15,559,2.91
169,559,4.77
123,559,0.22
162,559,0.45
189,559,0.79
15,560,8.0
169,560,7.21
123,560,6.57
162,560,5.82
189,560,5.43
15,561,9.77
169,561,8.79
123,561,5.79
162,561,7.89
189,561,2.95
15,562,9.07
169,562,0.29
123,562,0.18
162,562,5.62
189,562,2.9
15,563,8.24
169,563,9.96
123,563,4.33
162,563,6.5
189,563,9.41
15,564,6.58
169,564,6.1
123,564,8.55
162,564,8.0
189,564,8.64
15,565,0.61
169,565,0.54
123,565,4.08
162,565,6.4
189,565,2.28
15,566,4.12
169,566,6.27
123,566,8.13
162,566,5.72
189,566,0.15
15,567,9.09
169,567,6.96
123,567,4.12
162,567,6.38
189,567,5.62
15,568,7.88
169,568,5.7
123,568,1.02
162,568,8.41
189,568,5.28
15,569,0.72
169,569,3.32
123,569,4.46
162,569,9.91
189,569,6.04
15,570,1.63
169,570,7.21
123,570,5.38
162,570,3.13
189,570,1.74
15,571,5.41
169,571,6.98
123,571,4.14
162,571,7.78
189,571,8.33
15,572,0.71
169,572,6.48
123,572,7.78
162,572,1.11
189,572,4.55
15,573,0.32
169,573,3.11
123,573,4.6
162,573,1.5
189,573,8.04
15,574,7.7
169,574,9.77
123,574,9.15
162,574,0.92
189,574,4.22
15,575,4.76
169,575,8.11
123,575,6.28
162,575,1.67
189,575,6.56
15,576,5.32
169,576,4.31
123,576,6.92
162,576,5.11
189,576,6.68
15,577,7.75
169,577,4.89
123,577,0.32
162,577,9.16
189,577,0.21
15,578,3.86
169,578,2.75
123,578,1.36
162,578,3.58
189,578,9.41
15,579,1.82
169,579,2.08
123,579,1.64
162,579,3.41
189,579,1.96
15,580,2.39
169,580,1.31
123,580,2.05
162,580,8.88
189,580,2.73
15,581,1.26
169,581,9.21
123,581,3.73
162,581,1.01
189,581,7.35
15,582,7.0
169,582,8.4
123,582,3.88
162,582,7.6
189,582,7.57
15,583,1.41
169,583,3.56
123,583,7.36
162,583,8.89
189,583,9.12
15,584,8.07
169,584,4.36
123,584,1.41
162,584,3.26
189,584,0.77
15,585,2.72
169,585,2.11
123,585,9.12
162,585,9.31
189,585,8.83
15,586,4.85
169,586,8.0
123,586,5.18
162,586,4.61
189,586,9.37
15,587,8.39
169,587,6.05
123,587,2.71
162,587,0.66
189,587,7.93
15,588,7.08
169,588,9.41
123,588,2.23
162,588,2.75
189,588,3.85
15,589,0.96
169,589,1.78
123,589,7.27
162,589,5.35
189,589,9.67
15,590,0.85
169,590,1.23
123,590,7.54
162,590,4.79
189,590,5.93
15,591,2.78
169,591,9.63
123,591,5.2
162,591,2.61
189,591,0.05
15,592,0.58
169,592,4.23
123,592,6.47
162,592,5.44
189,592,5.09
15,593,5.07
169,593,6.25
123,593,2.66
162,593,7.14
189,593,2.47
15,594,5.6
169,594,4.58
123,594,5.81
162,594,8.41
189,594,8.54
15,595,3.47
169,595,7.25
123,595,3.62
162,595,1.32
189,595,3.24
15,596,1.89
169,596,8.98
123,596,5.01
162,596,9.19
189,596,9.24
15,597,4.2
169,597,9.62
123,597,5.07
162,597,8.04
189,597,1.27
15,598,3.89
169,598,8.37
123,598,8.08
162,598,1.2
189,598,4.41
15,599,8.72
169,599,8.45
123,599,3.2
162,599,0.66
189,599,4.21
15,600,9.51
169,600,1.69
123,600,5.08
162,600,3.09
189,600,3.89
15,601,0.39
169,601,5.08
123,601,7.29
162,601,8.21
189,601,9.8
15,602,8.12
169,602,7.55
123,602,1.6
162,602,4.78
189,602,1.4
15,603,4.69
169,603,0.27
123,603,3.84
162,603,6.31
189,603,6.96
15,604,9.09
169,604,7.14
123,604,3.11
162,604,8.58
189,604,6.79
15,605,7.65
169,605,0.67
123,605,1.05
162,605,3.61
189,605,8.16
15,606,0.85
169,606,7.68
123,606,9.89
162,606,7.94
189,606,1.38
15,607,2.36
169,607,3.07
123,607,7.77
162,607,4.25
189,607,7.97
15,608,0.87
169,608,1.93
123,608,9.13
162,608,3.52
189,608,4.0
15,609,6.61
169,609,0.54
123,609,6.42
162,609,2.84
189,609,3.81
15,610,4.0
169,610,3.36
123,610,8.41
162,610,8.08
189,610,1.96
15,611,5.59
169,611,0.65
123,611,9.59
162,611,4.09
189,611,0.19
15,612,5.53
169,612,2.19
123,612,1.4
162,612,2.45
189,612,2.53
15,613,2.87
169,613,9.88
123,613,6.83
162,613,8.45
189,613,4.18
15,614,2.43
169,614,2.62
123,614,8.98
162,614,8.91
189,614,5.27
15,615,3.91
169,615,2.81
123,615,3.94
162,615,5.37
189,615,7.53
15,616,0.25
169,616,6.49
123,616,2.03
162,616,6.59
189,616,9.18
15,617,3.72
169,617,2.1
123,617,7.99
162,617,2.63
189,617,6.46
15,618,5.45
169,618,3.53
123,618,5.71
162,618,2.5
189,618,9.43
15,619,1.73
169,619,5.14
123,619,0.48
162,619,8.02
189,619,1.4
15,620,5.18
169,620,5.8
123,620,4.64
162,620,0.16
189,620,5.74
15,621,5.96
169,621,2.57
123,621,7.32
162,621,1.96
189,621,9.02
15,622,1.61
169,622,6.98
123,622,5.47
162,622,2.53
189,622,7.97
15,623,4.1
169,623,6.84
123,623,9.2
162,623,6.16
189,623,4.51
15,624,3.91
169,624,5.9
123,624,9.99
162,624,2.53
189,624,6.32
15,625,9.78
169,625,2.04
123,625,2.07
162,625,2.27
189,625,2.98
15,626,5.1
123,626,1.32
162,626,9.61
189,626,9.44
93,626,0.55
15,627,2.96
123,627,2.95
162,627,4.04
189,627,0.28
93,627,4.71
15,628,5.3
123,628,7.38
162,628,3.18
189,628,4.79
93,628,5.81
15,629,5.73
123,629,2.65
162,629,6.96
189,629,6.6
93,629,9.57
15,630,5.67
123,630,2.75
162,630,0.41
189,630,1.97
93,630,3.62
15,631,1.46
123,631,9.62
162,631,3.29
189,631,2.13
93,631,6.76
15,632,9.03
123,632,8.31
162,632,1.97
189,632,4.14
93,632,2.76
15,633,8.04
123,633,1.25
162,633,1.01
189,633,3.35
93,633,0.15
15,634,2.71
123,634,1.87
162,634,6.86
189,634,9.39
93,634,4.77
15,635,3.6
123,635,8.71
162,635,7.97
189,635,5.58
93,635,9.4
15,636,5.44
123,636,1.14
162,636,9.7
189,636,3.59
93,636,7.08
15,637,3.69
123,637,6.79
162,637,4.02
189,637,8.35
93,637,2.39
15,638,3.11
123,638,6.5
162,638,7.91
189,638,8.02
93,638,3.25
15,639,2.0
123,639,8.23
162,639,1.14
189,639,0.46
93,639,4.74
15,640,9.43
123,640,2.31
162,640,7.98
189,640,3.22
93,640,9.61
123,641,6.39
162,641,0.87
189,641,3.13
93,641,4.63
104,641,4.48
123,642,6.95
162,642,8.73
189,642,8.28
93,642,3.58
104,642,3.5
123,643,6.94
162,643,3.32
189,643,4.5
93,643,0.67
104,643,9.02
123,644,4.49
162,644,1.8
189,644,5.0
93,644,2.97
104,644,5.79
123,645,3.28
162,645,2.78
189,645,2.9
93,645,9.73
104,645,1.35
123,646,2.95
162,646,2.3
189,646,7.66
93,646,3.93
104,646,3.3
123,647,1.73
162,647,8.18
189,647,5.99
93,647,2.57
104,647,3.4
123,648,2.12
162,648,8.35
189,648,7.69
93,648,1.89
104,648,6.85
123,649,6.06
162,649,3.18
189,649,7.89
93,649,5.36
104,649,1.05
123,650,7.26
162,650,8.57
189,650,6.8
93,650,0.11
104,650,1.89
123,651,5.11
162,651,3.25
189,651,2.34
93,651,9.69
104,651,0.98
123,652,0.96
162,652,2.44
189,652,0.48
93,652,7.8
104,652,3.86
123,653,4.12
162,653,3.03
189,653,6.09
93,653,9.93
104,653,4.02
123,654,3.6
162,654,9.69
189,654,7.6
93,654,9.33
104,654,6.06
123,655,7.72
162,655,6.65
189,655,7.65
93,655,1.54
104,655,1.42
123,656,6.05
162,656,2.24
189,656,1.11
93,656,3.87
104,656,5.85
123,657,3.77
162,657,5.93
189,657,7.56
93,657,9.54
104,657,7.74
123,658,6.9
162,658,4.37
189,658,1.91
93,658,0.42
104,658,4.91
123,659,0.23
162,659,7.36
189,659,0.45
93,659,2.37
104,659,1.54
123,660,9.61
162,660,9.06
189,660,9.47
93,660,1.05
104,660,4.21
123,661,9.07
162,661,6.61
189,661,6.26
93,661,8.21
104,661,4.74
123,662,5.87
162,662,0.19
189,662,4.67
93,662,9.84
104,662,1.8
123,663,3.46
162,663,5.48
189,663,4.95
93,663,0.56
104,663,3.21
123,664,9.35
162,664,1.64
189,664,0.89
93,664,2.57
104,664,8.91
123,665,9.93
162,665,2.52
189,665,1.29
93,665,5.8
104,665,1.59
123,666,4.23
162,666,7.0
189,666,7.82
93,666,2.04
104,666,4.03
123,667,0.18
162,667,5.45
189,667,8.94
93,667,7.63
104,667,9.18
123,668,9.34
162,668,4.63
189,668,7.14
93,668,4.11
104,668,5.34
123,669,8.08
162,669,8.29
189,669,7.31
93,669,4.56
104,669,2.89
123,670,7.15
162,670,1.24
189,670,9.44
93,670,0.22
104,670,5.95
123,671,9.48
162,671,2.66
189,671,2.42
93,671,4.19
104,671,5.6
123,672,5.72
162,672,7.55
189,672,9.54
93,672,3.31
104,672,6.91
123,673,3.06
162,673,2.5
189,673,3.44
93,673,4.45
104,673,6.5
123,674,3.83
162,674,0.08
189,674,3.69
93,674,3.63
104,674,3.12
123,675,7.52
162,675,0.41
189,675,0.05
93,675,7.93
104,675,3.84
123,676,4.38
162,676,1.25
189,676,3.47
93,676,3.35
104,676,6.78
123,677,3.99
162,677,7.44
189,677,3.09
93,677,2.89
104,677,5.54
123,678,3.88
162,678,1.66
189,678,1.54
93,678,7.81
104,678,0.52
123,679,0.02
162,679,1.99
189,679,1.4
93,679,1.58
104,679,8.21
123,680,7.61
162,680,8.38
189,680,4.44
93,680,9.6
104,680,3.7
123,681,9.36
162,681,0.25
189,681,2.42
93,681,0.05
104,681,4.9
123,682,5.71
162,682,4.08
189,682,2.34
93,682,7.82
104,682,0.58
123,683,0.44
162,683,4.22
189,683,2.79
93,683,2.02
104,683,1.11
123,684,1.37
162,684,8.94
189,684,0.45
93,684,9.91
104,684,8.63
123,685,6.34
162,685,9.16
189,685,5.86
93,685,1.38
104,685,0.03
123,686,1.0
162,686,7.64
189,686,9.46
93,686,3.87
104,686,9.13
123,687,0.07
162,687,4.28
189,687,9.5
93,687,8.91
104,687,1.93
123,688,9.68
162,688,5.4
189,688,3.48
93,688,0.92
104,688,8.48
123,689,4.85
162,689,7.53
189,689,7.81
93,689,2.24
104,689,4.45
123,690,0.39
162,690,1.88
189,690,8.56
93,690,9.82
104,690,4.29
123,691,9.26
162,691,8.13
189,691,6.9
93,691,0.92
104,691,8.38
123,692,8.05
162,692,6.56
189,692,5.96
93,692,5.92
104,692,9.69
123,693,2.37
162,693,7.02
189,693,3.69
93,693,9.77
104,693,2.44
123,694,3.86
162,694,1.83
189,694,3.97
93,694,9.35
104,694,7.76
123,695,7.95
162,695,8.52
189,695,7.3
93,695,9.22
104,695,8.9
123,696,5.44
162,696,5.86
189,696,6.68
93,696,2.41
104,696,2.17
123,697,0.76
162,697,3.3
189,697,1.76
93,697,6.06
104,697,5.12
123,698,7.33
162,698,1.0
189,698,9.49
93,698,3.25
104,698,7.44
123,699,3.32
162,699,0.71
189,699,7.92
93,699,4.51
104,699,3.8
